time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1.268000,-0.500266,-0.500084,0.687469,0.999924,0.004776,-0.011320,0.001026,
1.269000,-0.500265,-0.500084,0.687452,0.999924,0.004776,-0.011320,0.001026,
1.270000,-0.500264,-0.500083,0.687435,0.999924,0.004776,-0.011320,0.001026,
1.271000,-0.500263,-0.500083,0.687418,0.999924,0.004776,-0.011320,0.001026,
1.272000,-0.500261,-0.500082,0.687401,0.999924,0.004776,-0.011320,0.001026,
1.273000,-0.500260,-0.500082,0.687383,0.999924,0.004776,-0.011320,0.001026,
1.274000,-0.500259,-0.500082,0.687367,0.999924,0.004776,-0.011320,0.001026,
1.275000,-0.500257,-0.500081,0.687350,0.999924,0.004776,-0.011320,0.001026,
1.276000,-0.500256,-0.500081,0.687333,0.999924,0.004776,-0.011320,0.001026,
1.277000,-0.500255,-0.500080,0.687316,0.999924,0.004776,-0.011320,0.001026,
1.278000,-0.500253,-0.500080,0.687300,0.999924,0.004776,-0.011320,0.001026,
1.279000,-0.500252,-0.500080,0.687283,0.999924,0.004776,-0.011320,0.001026,
1.280000,-0.500251,-0.500079,0.687267,0.999924,0.004776,-0.011320,0.001026,
1.281000,-0.500250,-0.500079,0.687251,0.999924,0.004776,-0.011320,0.001026,
1.282000,-0.500248,-0.500078,0.687234,0.999924,0.004776,-0.011320,0.001026,
1.283000,-0.500247,-0.500078,0.687218,0.999924,0.004776,-0.011320,0.001026,
1.284000,-0.500246,-0.500078,0.687202,0.999924,0.004776,-0.011320,0.001026,
1.286000,-0.500245,-0.500077,0.687186,0.999924,0.004776,-0.011320,0.001026,
1.287000,-0.500243,-0.500077,0.687170,0.999924,0.004776,-0.011320,0.001026,
1.287000,-0.500242,-0.500076,0.687154,0.999924,0.004776,-0.011320,0.001026,
1.288000,-0.500241,-0.500076,0.687138,0.999924,0.004776,-0.011320,0.001026,
1.290000,-0.500240,-0.500076,0.687123,0.999924,0.004776,-0.011320,0.001026,
1.291000,-0.500239,-0.500075,0.687107,0.999924,0.004776,-0.011320,0.001026,
1.291000,-0.500237,-0.500075,0.687092,0.999924,0.004776,-0.011320,0.001026,
1.292000,-0.500236,-0.500075,0.687076,0.999924,0.004776,-0.011320,0.001026,
1.293000,-0.500235,-0.500074,0.687061,0.999924,0.004776,-0.011320,0.001026,
1.294000,-0.500234,-0.500074,0.687045,0.999924,0.004776,-0.011320,0.001026,
1.296000,-0.500233,-0.500073,0.687030,0.999924,0.004776,-0.011320,0.001026,
1.296000,-0.500232,-0.500073,0.687015,0.999924,0.004776,-0.011320,0.001026,
1.297000,-0.500230,-0.500073,0.687000,0.999924,0.004776,-0.011320,0.001026,
1.298000,-0.500229,-0.500072,0.686985,0.999924,0.004776,-0.011320,0.001026,
1.299000,-0.500228,-0.500072,0.686970,0.999924,0.004776,-0.011320,0.001026,
1.300000,-0.500227,-0.500072,0.686955,0.999924,0.004776,-0.011320,0.001026,
1.301000,-0.500226,-0.500071,0.686940,0.999924,0.004776,-0.011320,0.001026,
1.303000,-0.500225,-0.500071,0.686926,0.999924,0.004776,-0.011320,0.001026,
1.303000,-0.500224,-0.500071,0.686911,0.999924,0.004776,-0.011320,0.001026,
1.304000,-0.500222,-0.500070,0.686897,0.999924,0.004776,-0.011320,0.001026,
1.305000,-0.500221,-0.500070,0.686882,0.999924,0.004776,-0.011320,0.001026,
1.307000,-0.500220,-0.500070,0.686868,0.999924,0.004776,-0.011320,0.001026,
1.307000,-0.500219,-0.500069,0.686853,0.999924,0.004776,-0.011320,0.001026,
1.308000,-0.500218,-0.500069,0.686839,0.999924,0.004776,-0.011320,0.001026,
1.309000,-0.500217,-0.500068,0.686825,0.999924,0.004776,-0.011320,0.001026,
1.310000,-0.500216,-0.500068,0.686811,0.999924,0.004776,-0.011320,0.001026,
1.311000,-0.500215,-0.500068,0.686797,0.999924,0.004776,-0.011320,0.001026,
1.312000,-0.500214,-0.500067,0.686783,0.999924,0.004776,-0.011320,0.001026,
1.314000,-0.500213,-0.500067,0.686769,0.999924,0.004776,-0.011320,0.001026,
1.314000,-0.500212,-0.500067,0.686755,0.999924,0.004776,-0.011320,0.001026,
1.315000,-0.500211,-0.500066,0.686741,0.999924,0.004776,-0.011320,0.001026,
1.316000,-0.500209,-0.500066,0.686727,0.999924,0.004776,-0.011320,0.001026,
1.318000,-0.500208,-0.500066,0.686714,0.999924,0.004776,-0.011320,0.001026,
1.318000,-0.500207,-0.500065,0.686700,0.999924,0.004776,-0.011320,0.001026,
1.319000,-0.500206,-0.500065,0.686687,0.999924,0.004776,-0.011320,0.001026,
1.320000,-0.500205,-0.500065,0.686673,0.999924,0.004776,-0.011320,0.001026,
1.321000,-0.500204,-0.500064,0.686660,0.999924,0.004776,-0.011320,0.001026,
1.322000,-0.500203,-0.500064,0.686647,0.999924,0.004776,-0.011320,0.001026,
1.323000,-0.500202,-0.500064,0.686633,0.999924,0.004776,-0.011320,0.001026,
1.324000,-0.500201,-0.500064,0.686620,0.999924,0.004776,-0.011320,0.001026,
1.325000,-0.500200,-0.500063,0.686607,0.999924,0.004776,-0.011320,0.001026,
1.326000,-0.500199,-0.500063,0.686594,0.999924,0.004776,-0.011320,0.001026,
1.327000,-0.500198,-0.500063,0.686581,0.999924,0.004776,-0.011320,0.001026,
1.329000,-0.500197,-0.500062,0.686568,0.999924,0.004776,-0.011320,0.001026,
1.330000,-0.500196,-0.500062,0.686555,0.999924,0.004776,-0.011320,0.001026,
1.330000,-0.500195,-0.500062,0.686543,0.999924,0.004776,-0.011320,0.001026,
1.331000,-0.500194,-0.500061,0.686530,0.999924,0.004776,-0.011320,0.001026,
1.332000,-0.500193,-0.500061,0.686517,0.999924,0.004776,-0.011320,0.001026,
1.333000,-0.500192,-0.500061,0.686505,0.999924,0.004776,-0.011320,0.001026,
1.335000,-0.500191,-0.500060,0.686492,0.999924,0.004776,-0.011320,0.001026,
1.335000,-0.500190,-0.500060,0.686480,0.999924,0.004776,-0.011320,0.001026,
1.336000,-0.500190,-0.500060,0.686467,0.999924,0.004776,-0.011320,0.001026,
1.337000,-0.500189,-0.500060,0.686455,0.999924,0.004776,-0.011320,0.001026,
1.338000,-0.500188,-0.500059,0.686443,0.999924,0.004776,-0.011320,0.001026,
1.340000,-0.500187,-0.500059,0.686430,0.999924,0.004776,-0.011320,0.001026,
1.341000,-0.500186,-0.500059,0.686418,0.999924,0.004776,-0.011320,0.001026,
1.341000,-0.500185,-0.500058,0.686406,0.999924,0.004776,-0.011320,0.001026,
1.342000,-0.500184,-0.500058,0.686394,0.999924,0.004776,-0.011320,0.001026,
1.343000,-0.500183,-0.500058,0.686382,0.999924,0.004776,-0.011320,0.001026,
1.345000,-0.500182,-0.500057,0.686370,0.999924,0.004776,-0.011320,0.001026,
1.346000,-0.500181,-0.500057,0.686358,0.999924,0.004776,-0.011320,0.001026,
1.346000,-0.500180,-0.500057,0.686347,0.999924,0.004776,-0.011320,0.001026,
1.347000,-0.500179,-0.500057,0.686335,0.999924,0.004776,-0.011320,0.001026,
1.348000,-0.500178,-0.500056,0.686323,0.999924,0.004776,-0.011320,0.001026,
1.349000,-0.500178,-0.500056,0.686312,0.999924,0.004776,-0.011320,0.001026,
1.350000,-0.500177,-0.500056,0.686300,0.999924,0.004776,-0.011320,0.001026,
1.352000,-0.500176,-0.500055,0.686289,0.999924,0.004776,-0.011320,0.001026,
1.352000,-0.500175,-0.500055,0.686277,0.999924,0.004776,-0.011320,0.001026,
1.353000,-0.500174,-0.500055,0.686266,0.999924,0.004776,-0.011320,0.001026,
1.354000,-0.500173,-0.500055,0.686254,0.999924,0.004776,-0.011320,0.001026,
1.355000,-0.500172,-0.500054,0.686243,0.999924,0.004776,-0.011320,0.001026,
1.357000,-0.500171,-0.500054,0.686232,0.999924,0.004776,-0.011320,0.001026,
1.357000,-0.500171,-0.500054,0.686221,0.999924,0.004776,-0.011320,0.001026,
1.358000,-0.500170,-0.500054,0.686210,0.999924,0.004776,-0.011320,0.001026,
1.359000,-0.500169,-0.500053,0.686199,0.999924,0.004776,-0.011320,0.001026,
1.361000,-0.500168,-0.500053,0.686188,0.999924,0.004776,-0.011320,0.001026,
1.362000,-0.500167,-0.500053,0.686177,0.999924,0.004776,-0.011320,0.001026,
1.362000,-0.500166,-0.500053,0.686166,0.999924,0.004776,-0.011320,0.001026,
1.363000,-0.500166,-0.500052,0.686155,0.999924,0.004776,-0.011320,0.001026,
1.364000,-0.500165,-0.500052,0.686144,0.999924,0.004776,-0.011320,0.001026,
1.365000,-0.500164,-0.500052,0.686133,0.999924,0.004776,-0.011320,0.001026,
1.367000,-0.500163,-0.500051,0.686123,0.999924,0.004776,-0.011320,0.001026,
1.367000,-0.500162,-0.500051,0.686112,0.999924,0.004776,-0.011320,0.001026,
1.368000,-0.500161,-0.500051,0.686102,0.999924,0.004776,-0.011320,0.001026,
1.369000,-0.500161,-0.500051,0.686091,0.999924,0.004776,-0.011320,0.001026,
1.370000,-0.500160,-0.500050,0.686081,0.999924,0.004776,-0.011320,0.001026,
1.371000,-0.500159,-0.500050,0.686070,0.999924,0.004776,-0.011320,0.001026,
1.373000,-0.500158,-0.500050,0.686060,0.999924,0.004776,-0.011320,0.001026,
1.374000,-0.500157,-0.500050,0.686050,0.999924,0.004776,-0.011320,0.001026,
1.374000,-0.500157,-0.500049,0.686039,0.999924,0.004776,-0.011320,0.001026,
1.375000,-0.500156,-0.500049,0.686029,0.999924,0.004776,-0.011320,0.001026,
1.377000,-0.500155,-0.500049,0.686019,0.999924,0.004776,-0.011320,0.001026,
1.377000,-0.500154,-0.500049,0.686009,0.999924,0.004776,-0.011320,0.001026,
1.378000,-0.500154,-0.500048,0.685999,0.999924,0.004776,-0.011320,0.001026,
1.379000,-0.500153,-0.500048,0.685989,0.999924,0.004776,-0.011320,0.001026,
1.381000,-0.500152,-0.500048,0.685979,0.999924,0.004776,-0.011320,0.001026,
1.382000,-0.500151,-0.500048,0.685969,0.999924,0.004776,-0.011320,0.001026,
1.382000,-0.500150,-0.500047,0.685959,0.999924,0.004776,-0.011320,0.001026,
1.384000,-0.500150,-0.500047,0.685949,0.999924,0.004776,-0.011320,0.001026,
1.384000,-0.500149,-0.500047,0.685940,0.999924,0.004776,-0.011320,0.001026,
1.386000,-0.500148,-0.500047,0.685930,0.999924,0.004776,-0.011320,0.001026,
1.386000,-0.500147,-0.500047,0.685920,0.999924,0.004776,-0.011320,0.001026,
1.388000,-0.500147,-0.500046,0.685911,0.999924,0.004776,-0.011320,0.001026,
1.388000,-0.500146,-0.500046,0.685901,0.999924,0.004776,-0.011320,0.001026,
1.389000,-0.500145,-0.500046,0.685892,0.999924,0.004776,-0.011320,0.001026,
1.390000,-0.500145,-0.500046,0.685882,0.999924,0.004776,-0.011320,0.001026,
1.391000,-0.500144,-0.500045,0.685873,0.999924,0.004776,-0.011320,0.001026,
1.392000,-0.500143,-0.500045,0.685863,0.999924,0.004776,-0.011320,0.001026,
1.393000,-0.500142,-0.500045,0.685854,0.999924,0.004776,-0.011320,0.001026,
1.395000,-0.500142,-0.500045,0.685845,0.999924,0.004776,-0.011320,0.001026,
1.396000,-0.500141,-0.500045,0.685836,0.999924,0.004776,-0.011320,0.001026,
1.396000,-0.500140,-0.500044,0.685826,0.999924,0.004776,-0.011320,0.001026,
1.398000,-0.500140,-0.500044,0.685817,0.999924,0.004776,-0.011320,0.001026,
1.399000,-0.500139,-0.500044,0.685808,0.999924,0.004776,-0.011320,0.001026,
1.400000,-0.500138,-0.500044,0.685799,0.999924,0.004776,-0.011320,0.001026,
1.401000,-0.500138,-0.500043,0.685790,0.999924,0.004776,-0.011320,0.001026,
1.402000,-0.500137,-0.500043,0.685781,0.999924,0.004776,-0.011320,0.001026,
1.402000,-0.500136,-0.500043,0.685772,0.999924,0.004776,-0.011320,0.001026,
1.404000,-0.500135,-0.500043,0.685763,0.999924,0.004776,-0.011320,0.001026,
1.405000,-0.500135,-0.500043,0.685755,0.999924,0.004776,-0.011320,0.001026,
1.406000,-0.500134,-0.500042,0.685746,0.999924,0.004776,-0.011320,0.001026,
1.407000,-0.500133,-0.500042,0.685737,0.999924,0.004776,-0.011320,0.001026,
1.408000,-0.500133,-0.500042,0.685728,0.999924,0.004776,-0.011320,0.001026,
1.409000,-0.500132,-0.500042,0.685720,0.999924,0.004776,-0.011320,0.001026,
1.409000,-0.500131,-0.500041,0.685711,0.999924,0.004776,-0.011320,0.001026,
1.411000,-0.500131,-0.500041,0.685703,0.999924,0.004776,-0.011320,0.001026,
1.411000,-0.500130,-0.500041,0.685694,0.999924,0.004776,-0.011320,0.001026,
1.411000,-0.500129,-0.500041,0.685686,0.999924,0.004776,-0.011320,0.001026,
1.414000,-0.500129,-0.500041,0.685677,0.999924,0.004776,-0.011320,0.001026,
1.415000,-0.500128,-0.500040,0.685669,0.999924,0.004776,-0.011320,0.001026,
1.415000,-0.500128,-0.500040,0.685661,0.999924,0.004776,-0.011320,0.001026,
1.417000,-0.500127,-0.500040,0.685652,0.999924,0.004776,-0.011320,0.001026,
1.417000,-0.500126,-0.500040,0.685644,0.999924,0.004776,-0.011320,0.001026,
1.418000,-0.500126,-0.500040,0.685636,0.999924,0.004776,-0.011320,0.001026,
1.419000,-0.500125,-0.500039,0.685628,0.999924,0.004776,-0.011320,0.001026,
1.420000,-0.500124,-0.500039,0.685619,0.999924,0.004776,-0.011320,0.001026,
1.421000,-0.500124,-0.500039,0.685611,0.999924,0.004776,-0.011320,0.001026,
1.423000,-0.500123,-0.500039,0.685603,0.999924,0.004776,-0.011320,0.001026,
1.423000,-0.500123,-0.500039,0.685595,0.999924,0.004776,-0.011320,0.001026,
1.424000,-0.500122,-0.500038,0.685587,0.999924,0.004776,-0.011320,0.001026,
1.425000,-0.500121,-0.500038,0.685579,0.999924,0.004776,-0.011320,0.001026,
1.427000,-0.500121,-0.500038,0.685571,0.999924,0.004776,-0.011320,0.001026,
1.427000,-0.500120,-0.500038,0.685564,0.999924,0.004776,-0.011320,0.001026,
1.429000,-0.500119,-0.500038,0.685556,0.999924,0.004776,-0.011320,0.001026,
1.430000,-0.500119,-0.500038,0.685548,0.999924,0.004776,-0.011320,0.001026,
1.430000,-0.500118,-0.500037,0.685540,0.999924,0.004776,-0.011320,0.001026,
1.432000,-0.500118,-0.500037,0.685533,0.999924,0.004776,-0.011320,0.001026,
1.432000,-0.500117,-0.500037,0.685525,0.999924,0.004776,-0.011320,0.001026,
1.433000,-0.500117,-0.500037,0.685517,0.999924,0.004776,-0.011320,0.001026,
1.434000,-0.500116,-0.500037,0.685510,0.999924,0.004776,-0.011320,0.001026,
1.436000,-0.500115,-0.500036,0.685502,0.999924,0.004776,-0.011320,0.001026,
1.436000,-0.500115,-0.500036,0.685495,0.999924,0.004776,-0.011320,0.001026,
1.437000,-0.500114,-0.500036,0.685487,0.999924,0.004776,-0.011320,0.001026,
1.438000,-0.500114,-0.500036,0.685480,0.999924,0.004776,-0.011320,0.001026,
1.440000,-0.500113,-0.500036,0.685472,0.999924,0.004776,-0.011320,0.001026,
1.440000,-0.500113,-0.500036,0.685465,0.999924,0.004776,-0.011320,0.001026,
1.442000,-0.500112,-0.500035,0.685458,0.999924,0.004776,-0.011320,0.001026,
1.442000,-0.500111,-0.500035,0.685450,0.999924,0.004776,-0.011320,0.001026,
1.444000,-0.500111,-0.500035,0.685443,0.999924,0.004776,-0.011320,0.001026,
1.445000,-0.500110,-0.500035,0.685436,0.999924,0.004776,-0.011320,0.001026,
1.446000,-0.500110,-0.500035,0.685429,0.999924,0.004776,-0.011320,0.001026,
1.446000,-0.500109,-0.500034,0.685422,0.999924,0.004776,-0.011320,0.001026,
1.447000,-0.500109,-0.500034,0.685414,0.999924,0.004776,-0.011320,0.001026,
1.448000,-0.500108,-0.500034,0.685407,0.999924,0.004776,-0.011320,0.001026,
1.449000,-0.500108,-0.500034,0.685400,0.999924,0.004776,-0.011320,0.001026,
1.450000,-0.500107,-0.500034,0.685393,0.999924,0.004776,-0.011320,0.001026,
1.452000,-0.500106,-0.500034,0.685386,0.999924,0.004776,-0.011320,0.001026,
1.452000,-0.500106,-0.500033,0.685379,0.999924,0.004776,-0.011320,0.001026,
1.453000,-0.500105,-0.500033,0.685373,0.999924,0.004776,-0.011320,0.001026,
1.454000,-0.500105,-0.500033,0.685366,0.999924,0.004776,-0.011320,0.001026,
1.455000,-0.500104,-0.500033,0.685359,0.999924,0.004776,-0.011320,0.001026,
1.457000,-0.500104,-0.500033,0.685352,0.999924,0.004776,-0.011320,0.001026,
1.457000,-0.500103,-0.500033,0.685345,0.999924,0.004776,-0.011320,0.001026,
1.458000,-0.500103,-0.500032,0.685339,0.999924,0.004776,-0.011320,0.001026,
1.460000,-0.500102,-0.500032,0.685332,0.999924,0.004776,-0.011320,0.001026,
1.460000,-0.500102,-0.500032,0.685325,0.999924,0.004776,-0.011320,0.001026,
1.461000,-0.500101,-0.500032,0.685319,0.999924,0.004776,-0.011320,0.001026,
1.462000,-0.500101,-0.500032,0.685312,0.999924,0.004776,-0.011320,0.001026,
1.463000,-0.500100,-0.500032,0.685305,0.999924,0.004776,-0.011320,0.001026,
1.464000,-0.500100,-0.500031,0.685299,0.999924,0.004776,-0.011320,0.001026,
1.465000,-0.500099,-0.500031,0.685292,0.999924,0.004776,-0.011320,0.001026,
1.466000,-0.500099,-0.500031,0.685286,0.999924,0.004776,-0.011320,0.001026,
1.467000,-0.500098,-0.500031,0.685280,0.999924,0.004776,-0.011320,0.001026,
1.467000,-0.500098,-0.500031,0.685273,0.999924,0.004776,-0.011320,0.001026,
1.469000,-0.500097,-0.500031,0.685267,0.999924,0.004776,-0.011320,0.001026,
1.470000,-0.500097,-0.500031,0.685260,0.999924,0.004776,-0.011320,0.001026,
1.471000,-0.500096,-0.500030,0.685254,0.999924,0.004776,-0.011320,0.001026,
1.472000,-0.500096,-0.500030,0.685248,0.999924,0.004776,-0.011320,0.001026,
1.474000,-0.500095,-0.500030,0.685242,0.999924,0.004776,-0.011320,0.001026,
1.474000,-0.500095,-0.500030,0.685235,0.999924,0.004776,-0.011320,0.001026,
1.475000,-0.500094,-0.500030,0.685229,0.999924,0.004776,-0.011320,0.001026,
1.476000,-0.500094,-0.500030,0.685223,0.999924,0.004776,-0.011320,0.001026,
1.478000,-0.500093,-0.500030,0.685217,0.999924,0.004776,-0.011320,0.001026,
1.478000,-0.500093,-0.500029,0.685211,0.999924,0.004776,-0.011320,0.001026,
1.480000,-0.500093,-0.500029,0.685205,0.999924,0.004776,-0.011320,0.001026,
1.480000,-0.500092,-0.500029,0.685199,0.999924,0.004776,-0.011320,0.001026,
1.481000,-0.500092,-0.500029,0.685193,0.999924,0.004776,-0.011320,0.001026,
1.482000,-0.500091,-0.500029,0.685187,0.999924,0.004776,-0.011320,0.001026,
1.483000,-0.500091,-0.500029,0.685181,0.999924,0.004776,-0.011320,0.001026,
1.484000,-0.500090,-0.500028,0.685175,0.999924,0.004776,-0.011320,0.001026,
1.485000,-0.500090,-0.500028,0.685169,0.999924,0.004776,-0.011320,0.001026,
1.486000,-0.500089,-0.500028,0.685163,0.999924,0.004776,-0.011320,0.001026,
1.487000,-0.500089,-0.500028,0.685157,0.999924,0.004776,-0.011320,0.001026,
1.488000,-0.500088,-0.500028,0.685152,0.999924,0.004776,-0.011320,0.001026,
1.490000,-0.500088,-0.500028,0.685146,0.999924,0.004776,-0.011320,0.001026,
1.491000,-0.500088,-0.500028,0.685140,0.999924,0.004776,-0.011320,0.001026,
1.492000,-0.500087,-0.500028,0.685134,0.999924,0.004776,-0.011320,0.001026,
1.492000,-0.500087,-0.500027,0.685129,0.999924,0.004776,-0.011320,0.001026,
1.494000,-0.500086,-0.500027,0.685123,0.999924,0.004776,-0.011320,0.001026,
1.494000,-0.500086,-0.500027,0.685118,0.999924,0.004776,-0.011320,0.001026,
1.496000,-0.500085,-0.500027,0.685112,0.999924,0.004776,-0.011320,0.001026,
1.497000,-0.500085,-0.500027,0.685106,0.999924,0.004776,-0.011320,0.001026,
1.497000,-0.500085,-0.500027,0.685101,0.999924,0.004776,-0.011320,0.001026,
1.499000,-0.500084,-0.500027,0.685095,0.999924,0.004776,-0.011320,0.001026,
1.499000,-0.500084,-0.500026,0.685090,0.999924,0.004776,-0.011320,0.001026,
1.501000,-0.500083,-0.500026,0.685084,0.999924,0.004776,-0.011320,0.001026,
1.502000,-0.500083,-0.500026,0.685079,0.999924,0.004776,-0.011320,0.001026,
1.503000,-0.500082,-0.500026,0.685074,0.999924,0.004776,-0.011320,0.001026,
1.504000,-0.500082,-0.500026,0.685068,0.999924,0.004776,-0.011320,0.001026,
1.505000,-0.500082,-0.500026,0.685063,0.999924,0.004776,-0.011320,0.001026,
1.506000,-0.500081,-0.500026,0.685058,0.999924,0.004776,-0.011320,0.001026,
1.506000,-0.500081,-0.500026,0.685052,0.999924,0.004776,-0.011320,0.001026,
1.507000,-0.500080,-0.500025,0.685047,0.999924,0.004776,-0.011320,0.001026,
1.509000,-0.500080,-0.500025,0.685042,0.999924,0.004776,-0.011320,0.001026,
1.510000,-0.500080,-0.500025,0.685037,0.999924,0.004776,-0.011320,0.001026,
1.510000,-0.500079,-0.500025,0.685031,0.999924,0.004776,-0.011320,0.001026,
1.511000,-0.500079,-0.500025,0.685026,0.999924,0.004776,-0.011320,0.001026,
1.513000,-0.500078,-0.500025,0.685021,0.999924,0.004776,-0.011320,0.001026,
1.513000,-0.500078,-0.500025,0.685016,0.999924,0.004776,-0.011320,0.001026,
1.514000,-0.500078,-0.500025,0.685011,0.999924,0.004776,-0.011320,0.001026,
1.515000,-0.500077,-0.500024,0.685006,0.999924,0.004776,-0.011320,0.001026,
1.517000,-0.500077,-0.500024,0.685001,0.999924,0.004776,-0.011320,0.001026,
1.518000,-0.500076,-0.500024,0.684996,0.999924,0.004776,-0.011320,0.001026,
